customer_id,join_month,cohort,channel,region,age_band,tier_at_join,promo,tenure_months,churned,value_12m,CAC
2482,2022-08-01,2022,Branch,London,35-44,Gold,False,4,True,72,152.18
2483,2022-08-01,2022,Outbound,South East,18-24,Silver,False,5,True,55,121.95
2484,2022-08-01,2022,Online,London,55-64,Gold,False,29,False,216,69.94
2485,2022-08-01,2022,Branch,Scotland,65+,Classic,False,29,False,0,152.18
2486,2022-08-01,2022,Comparison Site,Midlands,45-54,Classic,True,7,True,11,39.79
2487,2022-08-01,2022,Comparison Site,London,18-24,Silver,True,11,True,69,39.79
2488,2022-08-01,2022,Branch,North,18-24,Gold,False,29,False,188,152.18
2489,2022-08-01,2022,Online,North,35-44,Gold,True,14,True,108,69.94
2490,2022-08-01,2022,Comparison Site,London,35-44,Classic,False,9,True,0,39.79
2491,2022-08-01,2022,Comparison Site,North,35-44,Gold,False,29,False,216,39.79
2492,2022-08-01,2022,Comparison Site,London,25-34,Gold,False,29,False,216,39.79
2493,2022-08-01,2022,Comparison Site,Scotland,25-34,Silver,True,2,True,0,39.79
2494,2022-08-01,2022,Comparison Site,London,65+,Classic,True,8,True,0,39.79
2495,2022-08-01,2022,Referral,London,45-54,Silver,False,3,True,33,59.74
2496,2022-08-01,2022,Outbound,London,25-34,Classic,True,27,True,0,121.95
2497,2022-08-01,2022,Comparison Site,London,55-64,Silver,True,7,True,0,39.79
2498,2022-08-01,2022,Comparison Site,Scotland,45-54,Silver,False,23,True,146,39.79
2499,2022-09-01,2022,Outbound,North,45-54,Gold,False,25,True,216,121.95
2500,2022-09-01,2022,Referral,London,35-44,Gold,False,28,False,181,59.74
2501,2022-09-01,2022,Comparison Site,North,45-54,Classic,False,22,True,0,39.79
2502,2022-09-01,2022,Broker/IFA,London,25-34,Gold,False,28,False,216,199.2
2503,2022-09-01,2022,Branch,North,65+,Gold,False,28,False,181,152.18
2504,2022-09-01,2022,Comparison Site,Scotland,55-64,Gold,False,28,False,216,39.79
2505,2022-09-01,2022,Comparison Site,Wales & NI,45-54,Classic,True,21,True,0,39.79
2506,2022-09-01,2022,Referral,North,25-34,Gold,False,19,True,146,59.74
2507,2022-09-01,2022,Online,North,18-24,Platinum,False,1,True,28,69.94
2508,2022-09-01,2022,Comparison Site,Midlands,18-24,Classic,True,2,True,0,39.79
2509,2022-09-01,2022,Comparison Site,South East,55-64,Classic,True,3,True,0,39.79
2510,2022-09-01,2022,Comparison Site,Wales & NI,45-54,Gold,True,19,True,80,39.79
2511,2022-09-01,2022,Comparison Site,Midlands,55-64,Silver,True,28,False,66,39.79
2512,2022-09-01,2022,Comparison Site,Scotland,45-54,Silver,True,2,True,0,39.79
2513,2022-09-01,2022,Comparison Site,North,35-44,Classic,False,13,True,33,39.79
2514,2022-09-01,2022,Branch,South East,25-34,Gold,False,8,True,144,152.18
2515,2022-09-01,2022,Comparison Site,London,45-54,Classic,False,4,True,0,39.79
2516,2022-09-01,2022,Online,London,25-34,Silver,True,28,False,108,69.94
2517,2022-09-01,2022,Broker/IFA,North,65+,Silver,False,17,True,132,199.2
2518,2022-09-01,2022,Comparison Site,North,35-44,Classic,True,11,True,0,39.79
2519,2022-09-01,2022,Online,Scotland,35-44,Silver,False,1,True,11,69.94
2520,2022-09-01,2022,Referral,Scotland,18-24,Silver,False,28,False,88,59.74
2521,2022-09-01,2022,Comparison Site,London,35-44,Classic,True,2,True,0,39.79
2522,2022-09-01,2022,Outbound,London,45-54,Gold,False,28,False,216,121.95
2523,2022-09-01,2022,Comparison Site,London,45-54,Silver,True,7,True,11,39.79
2524,2022-09-01,2022,Comparison Site,Midlands,35-44,Classic,True,26,True,0,39.79
2525,2022-09-01,2022,Comparison Site,Midlands,55-64,Classic,True,2,True,0,39.79
2526,2022-09-01,2022,Comparison Site,North,35-44,Classic,False,3,True,0,39.79
2527,2022-09-01,2022,Outbound,London,45-54,Classic,True,1,True,0,121.95
2528,2022-09-01,2022,Outbound,South East,25-34,Classic,True,28,False,0,121.95
2529,2022-09-01,2022,Comparison Site,Midlands,55-64,Gold,False,28,False,216,39.79
2530,2022-09-01,2022,Comparison Site,Wales & NI,55-64,Silver,True,28,False,66,39.79
2531,2022-09-01,2022,Online,London,45-54,Platinum,False,8,True,224,69.94
2532,2022-09-01,2022,Outbound,South East,45-54,Silver,False,1,True,11,121.95
2533,2022-09-01,2022,Branch,South East,45-54,Gold,False,28,False,216,152.18
2534,2022-09-01,2022,Online,Scotland,35-44,Silver,False,28,False,132,69.94
2535,2022-09-01,2022,Comparison Site,London,55-64,Classic,True,4,True,0,39.79
2536,2022-09-01,2022,Online,London,45-54,Gold,False,28,False,202,69.94
2537,2022-09-01,2022,Online,Midlands,18-24,Platinum,False,28,False,336,69.94
2538,2022-09-01,2022,Outbound,London,18-24,Classic,False,9,True,0,121.95
2539,2022-09-01,2022,Comparison Site,London,35-44,Classic,True,5,True,0,39.79
2540,2022-09-01,2022,Comparison Site,London,18-24,Gold,True,7,True,18,39.79
2541,2022-09-01,2022,Online,North,45-54,Silver,False,1,True,11,69.94
2542,2022-09-01,2022,Online,Wales & NI,45-54,Gold,True,28,False,108,69.94
2543,2022-09-01,2022,Online,Midlands,35-44,Classic,True,28,False,0,69.94
2544,2022-09-01,2022,Online,South East,35-44,Silver,False,24,True,132,69.94
2545,2022-09-01,2022,Online,Midlands,65+,Classic,False,2,True,0,69.94
2546,2022-09-01,2022,Online,North,35-44,Classic,True,11,True,0,69.94
2547,2022-09-01,2022,Branch,North,45-54,Platinum,False,28,False,266,152.18
2548,2022-09-01,2022,Outbound,South East,35-44,Gold,False,28,False,127,121.95
2549,2022-09-01,2022,Referral,Wales & NI,35-44,Gold,False,28,False,226,59.74
2550,2022-09-01,2022,Online,London,25-34,Silver,False,3,True,33,69.94
2551,2022-09-01,2022,Outbound,Midlands,18-24,Silver,True,28,False,66,121.95
2552,2022-09-01,2022,Comparison Site,Scotland,55-64,Classic,False,21,True,0,39.79
2553,2022-09-01,2022,Branch,Wales & NI,65+,Silver,False,21,True,160,152.18
2554,2022-09-01,2022,Branch,North,65+,Classic,True,28,False,66,152.18
2555,2022-09-01,2022,Online,South East,25-34,Classic,False,28,False,0,69.94
2556,2022-09-01,2022,Outbound,Wales & NI,25-34,Gold,False,25,True,216,121.95
2557,2022-09-01,2022,Comparison Site,North,25-34,Silver,True,7,True,11,39.79
2558,2022-09-01,2022,Branch,South East,25-34,Gold,False,28,False,216,152.18
2559,2022-09-01,2022,Referral,London,25-34,Platinum,False,20,True,336,59.74
2560,2022-09-01,2022,Branch,South East,18-24,Silver,True,28,False,66,152.18
2561,2022-09-01,2022,Online,North,25-34,Silver,False,21,True,132,69.94
2562,2022-09-01,2022,Referral,North,18-24,Platinum,True,28,False,168,59.74
2563,2022-09-01,2022,Outbound,Midlands,35-44,Gold,False,23,True,226,121.95
2564,2022-09-01,2022,Comparison Site,Scotland,35-44,Classic,True,5,True,0,39.79
2565,2022-09-01,2022,Branch,London,35-44,Silver,True,13,True,0,152.18
2566,2022-09-01,2022,Comparison Site,Scotland,25-34,Silver,True,2,True,0,39.79
2567,2022-09-01,2022,Online,North,45-54,Platinum,False,28,False,336,69.94
2568,2022-09-01,2022,Referral,Midlands,55-64,Gold,False,28,False,216,59.74
2569,2022-09-01,2022,Broker/IFA,London,45-54,Platinum,False,28,False,296,199.2
2570,2022-09-01,2022,Online,London,25-34,Classic,True,24,True,0,69.94
2571,2022-09-01,2022,Comparison Site,London,35-44,Silver,True,2,True,0,39.79
2572,2022-09-01,2022,Online,South East,25-34,Gold,False,28,False,216,69.94
2573,2022-09-01,2022,Online,South East,25-34,Classic,False,5,True,0,69.94
2574,2022-09-01,2022,Referral,North,25-34,Gold,False,6,True,108,59.74
2575,2022-09-01,2022,Online,Midlands,35-44,Silver,False,2,True,22,69.94
2576,2022-09-01,2022,Branch,South East,25-34,Gold,True,28,False,108,152.18
2577,2022-09-01,2022,Outbound,Wales & NI,25-34,Gold,False,28,False,216,121.95
2578,2022-09-01,2022,Online,London,35-44,Classic,True,28,False,0,69.94
2579,2022-09-01,2022,Branch,Midlands,25-34,Gold,True,28,False,168,152.18
2580,2022-09-01,2022,Outbound,Scotland,45-54,Silver,False,27,True,132,121.95
2581,2022-09-01,2022,Broker/IFA,London,25-34,Silver,False,28,False,132,199.2
2582,2022-09-01,2022,Referral,South East,35-44,Gold,False,24,True,139,59.74
2583,2022-09-01,2022,Comparison Site,London,25-34,Classic,True,17,True,0,39.79
2584,2022-09-01,2022,Branch,London,35-44,Gold,False,28,False,246,152.18
2585,2022-09-01,2022,Branch,South East,45-54,Platinum,False,28,False,336,152.18
2586,2022-09-01,2022,Online,London,25-34,Classic,True,7,True,0,69.94
2587,2022-09-01,2022,Comparison Site,Midlands,25-34,Classic,True,5,True,0,39.79
2588,2022-09-01,2022,Comparison Site,London,35-44,Classic,True,5,True,0,39.79
2589,2022-09-01,2022,Online,North,45-54,Classic,False,28,False,0,69.94
2590,2022-09-01,2022,Outbound,Midlands,18-24,Gold,False,7,True,126,121.95
2591,2022-09-01,2022,Comparison Site,Wales & NI,25-34,Classic,True,26,True,33,39.79
2592,2022-09-01,2022,Outbound,London,35-44,Classic,False,3,True,0,121.95
2593,2022-09-01,2022,Comparison Site,North,25-34,Classic,False,19,True,0,39.79
2594,2022-09-01,2022,Broker/IFA,Midlands,25-34,Gold,False,28,False,216,199.2
2595,2022-09-01,2022,Online,Scotland,45-54,Gold,True,18,True,94,69.94
2596,2022-09-01,2022,Online,North,35-44,Platinum,False,1,True,28,69.94
2597,2022-09-01,2022,Comparison Site,North,18-24,Classic,True,7,True,0,39.79
2598,2022-09-01,2022,Referral,Midlands,35-44,Gold,False,1,True,18,59.74
2599,2022-09-01,2022,Online,South East,45-54,Classic,False,11,True,22,69.94
2600,2022-09-01,2022,Online,London,65+,Gold,False,5,True,90,69.94
2601,2022-09-01,2022,Branch,South East,55-64,Classic,False,1,True,0,152.18
2602,2022-09-01,2022,Online,North,25-34,Silver,False,28,False,110,69.94
2603,2022-09-01,2022,Online,London,25-34,Gold,False,28,False,296,69.94
2604,2022-09-01,2022,Referral,London,65+,Gold,True,28,False,108,59.74
2605,2022-09-01,2022,Outbound,Midlands,55-64,Classic,False,15,True,0,121.95
2606,2022-09-01,2022,Referral,Midlands,45-54,Gold,True,28,False,168,59.74
2607,2022-09-01,2022,Broker/IFA,London,45-54,Gold,True,28,False,138,199.2
2608,2022-09-01,2022,Comparison Site,Midlands,45-54,Gold,True,28,False,108,39.79
2609,2022-09-01,2022,Online,London,45-54,Gold,False,28,False,216,69.94
2610,2022-09-01,2022,Referral,North,45-54,Classic,False,5,True,0,59.74
2611,2022-09-01,2022,Broker/IFA,North,45-54,Classic,True,7,True,0,199.2
2612,2022-09-01,2022,Outbound,North,65+,Gold,False,23,True,216,121.95
2613,2022-09-01,2022,Broker/IFA,London,35-44,Gold,False,28,False,216,199.2
2614,2022-09-01,2022,Broker/IFA,North,45-54,Gold,False,11,True,198,199.2
2615,2022-09-01,2022,Comparison Site,South East,45-54,Silver,True,28,False,66,39.79
2616,2022-09-01,2022,Broker/IFA,Midlands,25-34,Gold,False,28,False,216,199.2
2617,2022-09-01,2022,Online,London,45-54,Platinum,False,28,False,336,69.94
2618,2022-09-01,2022,Online,London,65+,Gold,True,28,False,108,69.94
2619,2022-09-01,2022,Comparison Site,London,35-44,Silver,False,28,False,22,39.79
2620,2022-09-01,2022,Comparison Site,South East,55-64,Silver,False,14,True,132,39.79
2621,2022-09-01,2022,Online,Scotland,25-34,Silver,False,28,False,132,69.94
2622,2022-09-01,2022,Branch,London,35-44,Platinum,False,28,False,336,152.18
2623,2022-09-01,2022,Branch,North,25-34,Silver,True,8,True,22,152.18
2624,2022-09-01,2022,Online,South East,45-54,Gold,False,16,True,216,69.94
2625,2022-09-01,2022,Outbound,Midlands,55-64,Classic,False,18,True,0,121.95
2626,2022-09-01,2022,Comparison Site,Wales & NI,18-24,Classic,True,7,True,0,39.79
2627,2022-09-01,2022,Referral,Wales & NI,65+,Gold,False,28,False,226,59.74
2628,2022-09-01,2022,Online,Midlands,45-54,Gold,False,28,False,216,69.94
2629,2022-09-01,2022,Referral,Scotland,25-34,Gold,True,28,False,101,59.74
2630,2022-09-01,2022,Online,London,35-44,Platinum,True,28,False,158,69.94
2631,2022-09-01,2022,Outbound,Midlands,45-54,Silver,True,1,True,0,121.95
2632,2022-09-01,2022,Comparison Site,London,55-64,Silver,False,28,False,132,39.79
2633,2022-09-01,2022,Online,London,45-54,Gold,False,28,False,236,69.94
2634,2022-09-01,2022,Comparison Site,London,25-34,Gold,True,3,True,0,39.79
2635,2022-09-01,2022,Broker/IFA,North,35-44,Gold,False,28,False,209,199.2
2636,2022-09-01,2022,Branch,North,25-34,Gold,False,28,False,216,152.18
2637,2022-09-01,2022,Outbound,London,25-34,Silver,False,28,False,132,121.95
2638,2022-09-01,2022,Branch,North,35-44,Platinum,False,28,False,336,152.18
2639,2022-09-01,2022,Outbound,London,55-64,Silver,False,28,False,132,121.95
2640,2022-09-01,2022,Branch,Wales & NI,35-44,Gold,True,28,False,108,152.18
2641,2022-09-01,2022,Comparison Site,London,25-34,Gold,False,1,True,18,39.79
2642,2022-09-01,2022,Referral,South East,45-54,Gold,False,28,False,296,59.74
2643,2022-09-01,2022,Online,South East,25-34,Silver,False,18,True,160,69.94
2644,2022-09-01,2022,Comparison Site,North,65+,Silver,True,12,True,94,39.79
2645,2022-09-01,2022,Online,London,25-34,Gold,False,28,False,216,69.94
2646,2022-09-01,2022,Online,Midlands,55-64,Classic,False,2,True,0,69.94
2647,2022-09-01,2022,Comparison Site,Scotland,55-64,Classic,True,9,True,0,39.79
2648,2022-09-01,2022,Outbound,London,35-44,Silver,False,11,True,121,121.95
2649,2022-09-01,2022,Branch,Midlands,55-64,Gold,False,28,False,216,152.18
2650,2022-09-01,2022,Comparison Site,London,25-34,Silver,True,28,False,108,39.79
2651,2022-09-01,2022,Online,North,65+,Gold,False,17,True,216,69.94
2652,2022-09-01,2022,Outbound,North,35-44,Silver,False,18,True,132,121.95
2653,2022-09-01,2022,Online,London,55-64,Classic,False,15,True,0,69.94
2654,2022-09-01,2022,Outbound,South East,35-44,Classic,True,28,False,0,121.95
2655,2022-09-01,2022,Referral,Midlands,35-44,Gold,False,28,False,181,59.74
2656,2022-09-01,2022,Comparison Site,South East,45-54,Classic,False,1,True,0,39.79
2657,2022-09-01,2022,Comparison Site,South East,35-44,Silver,True,28,False,168,39.79
2658,2022-09-01,2022,Online,London,25-34,Classic,False,28,False,22,69.94
2659,2022-09-01,2022,Branch,London,65+,Silver,True,28,False,108,152.18
2660,2022-09-01,2022,Referral,North,25-34,Gold,False,28,False,216,59.74
2661,2022-09-01,2022,Referral,Scotland,55-64,Gold,False,28,False,216,59.74
2662,2022-09-01,2022,Broker/IFA,South East,55-64,Gold,False,28,False,216,199.2
2663,2022-09-01,2022,Branch,North,55-64,Classic,False,28,False,22,152.18
2664,2022-09-01,2022,Broker/IFA,Midlands,35-44,Gold,False,28,False,216,199.2
2665,2022-09-01,2022,Comparison Site,London,35-44,Gold,True,25,True,108,39.79
2666,2022-09-01,2022,Outbound,London,35-44,Gold,False,18,True,216,121.95
2667,2022-09-01,2022,Comparison Site,Scotland,45-54,Silver,True,10,True,0,39.79
2668,2022-09-01,2022,Comparison Site,London,18-24,Silver,True,28,False,66,39.79
2669,2022-09-01,2022,Online,North,18-24,Silver,True,7,True,11,69.94
2670,2022-09-01,2022,Online,South East,55-64,Classic,True,28,False,80,69.94
2671,2022-09-01,2022,Referral,North,18-24,Platinum,True,28,False,168,59.74
2672,2022-09-01,2022,Referral,Midlands,45-54,Platinum,False,28,False,336,59.74
2673,2022-09-01,2022,Branch,London,55-64,Silver,False,28,False,99,152.18
2674,2022-09-01,2022,Comparison Site,North,25-34,Classic,False,3,True,0,39.79
2675,2022-09-01,2022,Comparison Site,North,35-44,Classic,True,7,True,0,39.79
2676,2022-09-01,2022,Comparison Site,North,45-54,Gold,True,28,False,108,39.79
2677,2022-09-01,2022,Branch,South East,45-54,Gold,True,27,True,108,152.18
2678,2022-09-01,2022,Referral,Scotland,18-24,Platinum,True,28,False,108,59.74
2679,2022-09-01,2022,Referral,London,55-64,Gold,False,28,False,316,59.74
2680,2022-09-01,2022,Outbound,London,35-44,Platinum,False,28,False,336,121.95
2681,2022-09-01,2022,Branch,London,25-34,Silver,False,27,True,132,152.18
2682,2022-09-01,2022,Referral,North,55-64,Gold,False,28,False,266,59.74
2683,2022-09-01,2022,Broker/IFA,South East,65+,Silver,False,9,True,148,199.2
2684,2022-09-01,2022,Online,Wales & NI,55-64,Platinum,False,28,False,336,69.94
2685,2022-09-01,2022,Comparison Site,South East,35-44,Silver,True,8,True,22,39.79
2686,2022-09-01,2022,Outbound,South East,45-54,Silver,False,10,True,159,121.95
2687,2022-09-01,2022,Branch,Wales & NI,25-34,Classic,False,9,True,0,152.18
2688,2022-09-01,2022,Broker/IFA,Midlands,45-54,Platinum,False,28,False,306,199.2
2689,2022-09-01,2022,Comparison Site,London,18-24,Silver,True,24,True,66,39.79
2690,2022-09-01,2022,Referral,South East,18-24,Silver,False,28,False,132,59.74
2691,2022-09-01,2022,Referral,London,45-54,Gold,False,28,False,216,59.74
2692,2022-09-01,2022,Online,Scotland,18-24,Silver,False,20,True,132,69.94
2693,2022-09-01,2022,Branch,Midlands,35-44,Silver,False,28,False,132,152.18
2694,2022-09-01,2022,Online,London,65+,Classic,False,9,True,0,69.94
2695,2022-09-01,2022,Branch,Midlands,35-44,Gold,True,28,False,108,152.18
2696,2022-09-01,2022,Branch,London,18-24,Platinum,True,28,False,168,152.18
2697,2022-09-01,2022,Referral,South East,55-64,Gold,False,28,False,216,59.74
2698,2022-09-01,2022,Online,South East,35-44,Classic,True,3,True,0,69.94
2699,2022-09-01,2022,Referral,North,55-64,Silver,True,28,False,73,59.74
2700,2022-09-01,2022,Comparison Site,Wales & NI,55-64,Classic,True,3,True,0,39.79
2701,2022-09-01,2022,Online,North,35-44,Silver,False,28,False,132,69.94
2702,2022-09-01,2022,Comparison Site,Midlands,35-44,Classic,False,1,True,0,39.79
2703,2022-09-01,2022,Outbound,London,35-44,Platinum,False,2,True,56,121.95
2704,2022-09-01,2022,Outbound,London,18-24,Silver,True,7,True,11,121.95
2705,2022-09-01,2022,Online,Midlands,35-44,Classic,False,28,False,0,69.94
2706,2022-09-01,2022,Online,London,18-24,Silver,False,28,False,132,69.94
2707,2022-09-01,2022,Comparison Site,Midlands,45-54,Classic,True,12,True,11,39.79
2708,2022-09-01,2022,Referral,North,25-34,Gold,False,28,False,160,59.74
2709,2022-09-01,2022,Comparison Site,Midlands,65+,Classic,True,22,True,0,39.79
2710,2022-09-01,2022,Comparison Site,London,18-24,Classic,False,11,True,66,39.79
2711,2022-09-01,2022,Referral,Scotland,35-44,Silver,True,28,False,66,59.74
2712,2022-09-01,2022,Online,London,18-24,Classic,False,9,True,0,69.94
2713,2022-09-01,2022,Branch,North,35-44,Gold,False,18,True,216,152.18
2714,2022-09-01,2022,Referral,Midlands,55-64,Platinum,False,7,True,196,59.74
2715,2022-09-01,2022,Online,South East,18-24,Classic,False,28,False,0,69.94
2716,2022-09-01,2022,Comparison Site,London,55-64,Classic,True,17,True,0,39.79
2717,2022-09-01,2022,Branch,Scotland,45-54,Gold,False,23,True,153,152.18
2718,2022-09-01,2022,Online,South East,35-44,Gold,False,28,False,216,69.94
2719,2022-09-01,2022,Outbound,South East,25-34,Silver,True,4,True,0,121.95
2720,2022-09-01,2022,Online,South East,45-54,Gold,True,28,False,108,69.94
2721,2022-09-01,2022,Comparison Site,North,55-64,Gold,True,11,True,90,39.79
2722,2022-09-01,2022,Outbound,London,35-44,Gold,True,20,True,108,121.95
2723,2022-09-01,2022,Online,North,35-44,Silver,True,26,True,66,69.94
2724,2022-09-01,2022,Online,London,35-44,Classic,True,15,True,66,69.94
2725,2022-09-01,2022,Referral,London,35-44,Classic,False,16,True,0,59.74
2726,2022-09-01,2022,Comparison Site,North,65+,Classic,True,5,True,0,39.79
2727,2022-09-01,2022,Branch,Scotland,35-44,Silver,True,28,False,66,152.18
2728,2022-09-01,2022,Online,Midlands,65+,Classic,True,10,True,0,69.94
2729,2022-09-01,2022,Comparison Site,North,25-34,Classic,True,26,True,0,39.79
2730,2022-09-01,2022,Online,North,35-44,Silver,False,12,True,88,69.94
2731,2022-09-01,2022,Branch,North,35-44,Classic,True,4,True,0,152.18
2732,2022-09-01,2022,Online,South East,55-64,Silver,False,28,False,132,69.94
2733,2022-09-01,2022,Comparison Site,Scotland,55-64,Silver,True,7,True,11,39.79
2734,2022-09-01,2022,Online,North,35-44,Gold,True,28,False,108,69.94
2735,2022-09-01,2022,Broker/IFA,Wales & NI,35-44,Gold,True,28,False,108,199.2
2736,2022-09-01,2022,Outbound,Scotland,35-44,Platinum,True,28,False,168,121.95
2737,2022-09-01,2022,Online,London,18-24,Silver,False,22,True,132,69.94
2738,2022-09-01,2022,Online,London,25-34,Classic,True,28,False,0,69.94
2739,2022-09-01,2022,Comparison Site,South East,45-54,Classic,True,27,True,55,39.79
2740,2022-09-01,2022,Online,South East,35-44,Gold,False,28,False,216,69.94
2741,2022-09-01,2022,Comparison Site,South East,35-44,Gold,False,2,True,36,39.79
2742,2022-09-01,2022,Branch,London,35-44,Gold,True,28,False,94,152.18
2743,2022-09-01,2022,Online,London,45-54,Silver,True,28,False,66,69.94
2744,2022-09-01,2022,Comparison Site,South East,55-64,Platinum,True,28,False,168,39.79
2745,2022-09-01,2022,Outbound,North,25-34,Classic,False,24,True,0,121.95
2746,2022-09-01,2022,Online,South East,55-64,Classic,False,28,False,11,69.94
2747,2022-09-01,2022,Comparison Site,London,25-34,Gold,True,28,False,108,39.79
2748,2022-09-01,2022,Comparison Site,South East,45-54,Classic,True,5,True,0,39.79
2749,2022-09-01,2022,Referral,South East,18-24,Gold,False,28,False,326,59.74
2750,2022-09-01,2022,Online,Midlands,35-44,Silver,True,2,True,0,69.94
2751,2022-09-01,2022,Outbound,Midlands,45-54,Gold,False,28,False,174,121.95
2752,2022-09-01,2022,Branch,London,25-34,Classic,False,28,False,99,152.18
2753,2022-09-01,2022,Outbound,Midlands,25-34,Silver,False,9,True,99,121.95
2754,2022-09-01,2022,Comparison Site,Midlands,35-44,Classic,True,17,True,0,39.79
2755,2022-09-01,2022,Online,Scotland,25-34,Silver,True,27,True,66,69.94
2756,2022-09-01,2022,Comparison Site,Midlands,35-44,Classic,True,11,True,22,39.79
2757,2022-09-01,2022,Online,Scotland,35-44,Silver,False,11,True,22,69.94
2758,2022-09-01,2022,Branch,Scotland,65+,Classic,False,26,True,22,152.18
2759,2022-09-01,2022,Branch,Midlands,35-44,Platinum,False,28,False,336,152.18
2760,2022-09-01,2022,Online,London,65+,Classic,False,21,True,44,69.94
2761,2022-09-01,2022,Referral,London,45-54,Silver,True,28,False,114,59.74
2762,2022-09-01,2022,Referral,South East,25-34,Gold,False,1,True,18,59.74
2763,2022-09-01,2022,Branch,South East,45-54,Gold,False,28,False,216,152.18
2764,2022-09-01,2022,Outbound,London,18-24,Silver,True,21,True,108,121.95
2765,2022-09-01,2022,Outbound,Scotland,55-64,Silver,True,28,False,66,121.95
2766,2022-09-01,2022,Comparison Site,South East,65+,Silver,False,19,True,121,39.79
2767,2022-09-01,2022,Comparison Site,South East,18-24,Platinum,True,22,True,168,39.79
2768,2022-09-01,2022,Comparison Site,London,25-34,Classic,True,6,True,0,39.79
2769,2022-09-01,2022,Branch,London,65+,Silver,False,7,True,77,152.18
2770,2022-09-01,2022,Comparison Site,Scotland,65+,Silver,True,28,False,66,39.79
2771,2022-09-01,2022,Online,Midlands,65+,Classic,True,28,False,44,69.94
2772,2022-09-01,2022,Outbound,Scotland,25-34,Classic,False,9,True,0,121.95
2773,2022-09-01,2022,Comparison Site,London,65+,Silver,True,28,False,66,39.79
2774,2022-09-01,2022,Comparison Site,London,45-54,Platinum,False,28,False,336,39.79
2775,2022-09-01,2022,Comparison Site,North,65+,Silver,True,28,False,66,39.79
2776,2022-09-01,2022,Outbound,North,25-34,Gold,True,1,True,0,121.95
2777,2022-09-01,2022,Outbound,Wales & NI,45-54,Classic,True,4,True,0,121.95
2778,2022-09-01,2022,Online,South East,35-44,Platinum,False,28,False,336,69.94
2779,2022-09-01,2022,Comparison Site,North,35-44,Classic,False,3,True,0,39.79
2780,2022-09-01,2022,Outbound,London,45-54,Gold,True,25,True,108,121.95
2781,2022-09-01,2022,Branch,Midlands,35-44,Silver,False,14,True,181,152.18
2782,2022-09-01,2022,Branch,Midlands,18-24,Platinum,False,28,False,336,152.18
2783,2022-09-01,2022,Comparison Site,South East,45-54,Silver,True,1,True,0,39.79
2784,2022-09-01,2022,Online,London,45-54,Silver,False,11,True,121,69.94
2785,2022-09-01,2022,Online,Midlands,65+,Silver,True,28,False,66,69.94
2786,2022-09-01,2022,Branch,Scotland,45-54,Gold,False,28,False,216,152.18
2787,2022-09-01,2022,Broker/IFA,London,25-34,Platinum,False,28,False,336,199.2
2788,2022-09-01,2022,Online,South East,25-34,Silver,True,28,False,108,69.94
2789,2022-09-01,2022,Online,London,45-54,Classic,False,11,True,0,69.94
2790,2022-09-01,2022,Comparison Site,Wales & NI,45-54,Gold,True,28,False,168,39.79
2791,2022-09-01,2022,Online,South East,25-34,Silver,False,28,False,132,69.94
2792,2022-09-01,2022,Branch,Scotland,25-34,Silver,False,28,False,132,152.18
2793,2022-09-01,2022,Online,North,35-44,Gold,False,28,False,216,69.94
2794,2022-09-01,2022,Branch,North,45-54,Gold,False,28,False,306,152.18
2795,2022-09-01,2022,Comparison Site,Midlands,25-34,Classic,False,17,True,0,39.79
2796,2022-09-01,2022,Comparison Site,Midlands,65+,Classic,True,3,True,0,39.79
2797,2022-09-01,2022,Branch,North,25-34,Classic,False,28,False,29,152.18
2798,2022-09-01,2022,Comparison Site,London,25-34,Classic,False,28,False,0,39.79
2799,2022-09-01,2022,Comparison Site,South East,45-54,Silver,True,24,True,66,39.79
2800,2022-09-01,2022,Branch,North,35-44,Platinum,False,28,False,336,152.18
2801,2022-09-01,2022,Comparison Site,North,25-34,Classic,True,5,True,0,39.79
2802,2022-09-01,2022,Outbound,South East,45-54,Silver,True,22,True,66,121.95
2803,2022-09-01,2022,Comparison Site,Midlands,35-44,Silver,False,17,True,132,39.79
2804,2022-09-01,2022,Comparison Site,South East,55-64,Platinum,True,28,False,168,39.79
2805,2022-09-01,2022,Comparison Site,Midlands,35-44,Classic,True,28,False,0,39.79
2806,2022-09-01,2022,Branch,Wales & NI,55-64,Platinum,False,28,False,336,152.18
2807,2022-09-01,2022,Online,North,65+,Classic,False,1,True,0,69.94
2808,2022-09-01,2022,Referral,Scotland,65+,Classic,False,1,True,0,59.74
2809,2022-09-01,2022,Online,Midlands,25-34,Gold,True,28,False,118,69.94
2810,2022-09-01,2022,Comparison Site,South East,35-44,Classic,True,7,True,0,39.79
2811,2022-09-01,2022,Broker/IFA,North,35-44,Classic,False,28,False,84,199.2
2812,2022-09-01,2022,Online,North,25-34,Silver,True,5,True,0,69.94
2813,2022-09-01,2022,Online,South East,25-34,Silver,False,12,True,66,69.94
2814,2022-09-01,2022,Comparison Site,North,45-54,Silver,True,7,True,11,39.79
2815,2022-09-01,2022,Referral,Wales & NI,18-24,Silver,False,28,False,181,59.74
2816,2022-09-01,2022,Comparison Site,North,55-64,Classic,True,1,True,0,39.79
2817,2022-09-01,2022,Referral,North,35-44,Gold,False,15,True,216,59.74
2818,2022-09-01,2022,Branch,Wales & NI,65+,Platinum,False,28,False,336,152.18
2819,2022-09-01,2022,Online,Scotland,65+,Classic,False,22,True,106,69.94
